iter	MultiClass
275	0.003544005979
276	0.003527462779
277	0.003511068318
278	0.003494820645
279	0.003478717837
280	0.00346275801
281	0.003446939307
282	0.003431259906
283	0.003415718012
284	0.003400311865
285	0.003385039729
286	0.003369899902
287	0.003354890707
288	0.003340010497
289	0.003325257649
290	0.003310630569
291	0.00329612769
292	0.003281747469
293	0.003267488387
294	0.003253348952
295	0.003239327694
296	0.003225423168
297	0.003211633951
298	0.003197958644
299	0.003184395869
300	0.003170944271
301	0.003157602514
302	0.003144369287
303	0.003131243294
304	0.003118223265
305	0.003105307946
306	0.003092496102
307	0.003079786521
308	0.003067178005
309	0.003054669378
310	0.003042259478
311	0.003029947166
312	0.003017731314
313	0.003005610817
314	0.002993584583
315	0.002981651536
316	0.002969810618
317	0.002958060787
318	0.002946401014
319	0.002934830288
320	0.00292334761
321	0.002911951998
322	0.002900642484
323	0.002889418113
324	0.002878277945
325	0.002867221052
326	0.002856246522
327	0.002845353454
328	0.002834540961
329	0.002823808167
330	0.00281315421
331	0.002802578241
332	0.002792079421
333	0.002781656923
334	0.002771309934
335	0.002761037649
336	0.002750839277
337	0.002740714036
338	0.002730661157
339	0.002720679879
340	0.002710769454
341	0.002700929142
342	0.002691158215
343	0.002681455954
344	0.00267182165
345	0.002662254603
346	0.002652754124
347	0.002643319531
348	0.002633950153
349	0.002624645327
350	0.0026154044
351	0.002606226726
352	0.002597111668
353	0.0025880586
354	0.0025790669
355	0.002570135957
356	0.002561265168
357	0.002552453935
358	0.002543701672
359	0.002535007798
360	0.002526371739
361	0.002517792931
362	0.002509270814
363	0.002500804837
364	0.002492394457
365	0.002484039136
366	0.002475738344
367	0.002467491557
368	0.002459298257
369	0.002451157935
370	0.002443070085
371	0.002435034211
372	0.00242704982
373	0.002419116427
374	0.002411233552
375	0.002403400722
376	0.002395617469
377	0.00238788333
378	0.00238019785
379	0.002372560577
380	0.002364971066
381	0.002357428877
382	0.002349933576
383	0.002342484733
384	0.002335081924
385	0.00232772473
386	0.002320412736
387	0.002313145534
388	0.00230592272
389	0.002298743893
390	0.002291608659
391	0.002284516629
392	0.002277467416
393	0.002270460639
394	0.002263495922
395	0.002256572892
396	0.002249691183
397	0.00224285043
398	0.002236050274
399	0.00222929036
400	0.002222570337
401	0.002215889857
402	0.002209248578
403	0.002202646161
404	0.002196082269
405	0.002189556572
406	0.002183068741
407	0.002176618453
408	0.002170205388
409	0.002163829227
410	0.002157489659
411	0.002151186373
412	0.002144919064
413	0.002138687427
414	0.002132491164
415	0.002126329978
416	0.002120203576
417	0.002114111669
418	0.002108053969
419	0.002102030194
420	0.002096040063
421	0.002090083299
422	0.002084159627
423	0.002078268777
424	0.002072410479
425	0.002066584468
426	0.002060790481
427	0.002055028259
428	0.002049297545
429	0.002043598083
430	0.002037929624
431	0.002032291916
432	0.002026684715
433	0.002021107777
434	0.002015560859
435	0.002010043725
436	0.002004556136
437	0.001999097861
438	0.001993668667
439	0.001988268325
440	0.00198289661
441	0.001977553297
442	0.001972238164
443	0.001966950992
444	0.001961691563
445	0.001956459663
446	0.001951255078
447	0.001946077598
448	0.001940927014
449	0.001935803119
450	0.00193070571
451	0.001925634585
452	0.001920589542
453	0.001915570383
454	0.001910576913
455	0.001905608938
456	0.001900666263
457	0.0018957487
458	0.00189085606
459	0.001885988155
460	0.001881144802
461	0.001876325816
462	0.001871531018
463	0.001866760226
464	0.001862013265
465	0.001857289957
466	0.001852590128
467	0.001847913606
468	0.001843260221
469	0.001838629802
470	0.001834022182
471	0.001829437195
472	0.001824874676
473	0.001820334464
474	0.001815816396
475	0.001811320313
476	0.001806846057
477	0.001802393471
478	0.001797962399
479	0.001793552688
480	0.001789164185
481	0.001784796741
482	0.001780450204
483	0.001776124428
484	0.001771819265
485	0.001767534571
486	0.0017632702
487	0.001759026011
488	0.001754801862
489	0.001750597614
490	0.001746413126
491	0.001742248263
492	0.001738102888
493	0.001733976866
494	0.001729870063
495	0.001725782346
496	0.001721713585
497	0.001717663649
498	0.00171363241
499	0.00170961974
500	0.001705625511
501	0.001701649599
502	0.00169769188
503	0.001693752229
504	0.001689830526
505	0.001685926648
506	0.001682040477
507	0.001678171892
508	0.001674320777
509	0.001670487014
510	0.001666670488
511	0.001662871084
512	0.001659088688
513	0.001655323187
514	0.001651574471
515	0.001647842427
516	0.001644126946
517	0.00164042792
518	0.00163674524
519	0.001633078799
520	0.001629428492
521	0.001625794213
522	0.001622175858
523	0.001618573324
524	0.001614986507
525	0.001611415308
526	0.001607859624
527	0.001604319356
528	0.001600794406
529	0.001597284674
530	0.001593790063
531	0.001590310478
532	0.001586845822
533	0.001583396
534	0.001579960919
535	0.001576540484
536	0.001573134604
537	0.001569743187
538	0.001566366141
539	0.001563003377
540	0.001559654805
541	0.001556320336
542	0.001552999882
543	0.001549693356
544	0.001546400671
545	0.001543121742
546	0.001539856483
547	0.00153660481
548	0.001533366639
549	0.001530141886
550	0.001526930471
551	0.00152373231
552	0.001520547323
553	0.001517375429
554	0.001514216548
555	0.001511070602
556	0.001507937512
557	0.001504817199
558	0.001501709587
559	0.0014986146
560	0.00149553216
561	0.001492462193
562	0.001489404623
563	0.001486359378
564	0.001483326382
565	0.001480305563
566	0.001477296848
567	0.001474300166
568	0.001471315444
569	0.001468342613
570	0.001465381602
571	0.001462432342
572	0.001459494763
573	0.001456568796
574	0.001453654374
575	0.001450751428
576	0.001447859893
577	0.001444979701
578	0.001442110787
579	0.001439253084
580	0.001436406529
581	0.001433571055
582	0.001430746601
583	0.001427933101
584	0.001425130493
585	0.001422338715
586	0.001419557704
587	0.001416787399
588	0.001414027738
589	0.001411278661
590	0.001408540108
591	0.001405812018
592	0.001403094334
593	0.001400386995
594	0.001397689943
595	0.001395003121
596	0.00139232647
597	0.001389659934
598	0.001387003456
599	0.001384356979
600	0.001381720449
601	0.001379093808
602	0.001376477003
603	0.001373869978
604	0.001371272679
605	0.001368685054
606	0.001366107047
607	0.001363538606
608	0.001360979678
609	0.001358430211
610	0.001355890153
611	0.001353359453
612	0.00135083806
613	0.001348325921
614	0.001345822988
615	0.00134332921
616	0.001340844538
617	0.001338368921
618	0.001335902312
619	0.001333444661
620	0.00133099592
621	0.001328556041
622	0.001326124977
623	0.00132370268
624	0.001321289103
625	0.0013188842
626	0.001316487924
627	0.001314100231
628	0.001311721072
629	0.001309350405
630	0.001306988183
631	0.001304634362
632	0.001302288898
633	0.001299951746
634	0.001297622862
635	0.001295302205
636	0.001292989729
637	0.001290685393
638	0.001288389153
639	0.001286100968
640	0.001283820796
641	0.001281548595
642	0.001279284323
643	0.00127702794
644	0.001274779405
645	0.001272538676
646	0.001270305715
647	0.00126808048
648	0.001265862933
649	0.001263653033
650	0.001261450742
651	0.001259256021
652	0.00125706883
653	0.001254889133
654	0.00125271689
655	0.001250552063
656	0.001248394616
657	0.00124624451
658	0.001244101709
659	0.001241966175
660	0.001239837873
661	0.001237716765
662	0.001235602816
663	0.00123349599
664	0.001231396251
665	0.001229303563
666	0.001227217892
667	0.001225139202
668	0.00122306746
669	0.001221002629
670	0.001218944677
671	0.001216893568
672	0.00121484927
673	0.001212811748
674	0.00121078097
675	0.001208756901
676	0.00120673951
677	0.001204728763
678	0.001202724628
679	0.001200727073
680	0.001198736065
681	0.001196751572
682	0.001194773564
683	0.001192802008
684	0.001190836873
685	0.001188878128
686	0.001186925742
687	0.001184979685
688	0.001183039926
689	0.001181106435
690	0.001179179181
691	0.001177258135
692	0.001175343267
693	0.001173434547
694	0.001171531947
695	0.001169635436
696	0.001167744987
697	0.00116586057
698	0.001163982156
699	0.001162109718
700	0.001160243226
701	0.001158382654
702	0.001156527972
703	0.001154679154
704	0.001152836171
705	0.001150998997
706	0.001149167603
707	0.001147341964
708	0.001145522052
709	0.00114370784
710	0.001141899303
711	0.001140096413
712	0.001138299144
713	0.001136507471
714	0.001134721366
715	0.001132940806
716	0.001131165764
717	0.001129396214
718	0.001127632132
719	0.001125873491
720	0.001124120269
721	0.001122372438
722	0.001120629976
723	0.001118892857
724	0.001117161056
725	0.001115434551
726	0.001113713316
727	0.001111997328
728	0.001110286563
729	0.001108580997
730	0.001106880607
731	0.001105185369
732	0.001103495261
733	0.001101810259
734	0.00110013034
735	0.001098455482
736	0.001096785661
737	0.001095120856
738	0.001093461043
739	0.001091806201
740	0.001090156308
741	0.001088511341
742	0.001086871278
743	0.001085236098
744	0.001083605779
745	0.001081980301
746	0.00108035964
747	0.001078743776
748	0.001077132689
749	0.001075526356
750	0.001073924757
751	0.001072327872
752	0.00107073568
753	0.001069148159
754	0.001067565291
755	0.001065987054
756	0.001064413428
757	0.001062844394
758	0.001061279931
759	0.00105972002
760	0.00105816464
761	0.001056613773
762	0.001055067399
763	0.001053525498
764	0.001051988051
765	0.00105045504
766	0.001048926444
767	0.001047402246
768	0.001045882426
769	0.001044366966
770	0.001042855846
771	0.001041349049
772	0.001039846556
773	0.001038348349
774	0.00103685441
775	0.00103536472
776	0.001033879261
777	0.001032398017
778	0.001030920968
779	0.001029448097
780	0.001027979387
781	0.00102651482
782	0.001025054379
783	0.001023598046
784	0.001022145805
785	0.001020697637
786	0.001019253527
787	0.001017813457
788	0.001016377411
789	0.001014945371
790	0.001013517321
791	0.001012093244
792	0.001010673125
793	0.001009256946
794	0.001007844692
795	0.001006436346
796	0.001005031892
797	0.001003631315
798	0.001002234597
799	0.001000841724
800	0.0009994526793
801	0.0009980674477
802	0.0009966860135
803	0.0009953083612
804	0.0009939344754
805	0.0009925643407
806	0.000991197942
807	0.000989835264
808	0.0009884762917
809	0.0009871210101
810	0.0009857694042
811	0.0009844214593
812	0.0009830771605
813	0.0009817364932
814	0.0009803994428
815	0.0009790659947
816	0.0009777361346
817	0.000976409848
818	0.0009750871206
819	0.0009737679383
820	0.0009724522869
821	0.0009711401523
822	0.0009698315205
823	0.0009685263776
824	0.0009672247098
825	0.0009659265033
826	0.0009646317443
827	0.0009633404194
828	0.0009620525148
829	0.0009607680171
830	0.000959486913
831	0.000958209189
832	0.0009569348319
833	0.0009556638284
834	0.0009543961655
835	0.00095313183
836	0.000951870809
837	0.0009506130895
838	0.0009493586586
839	0.0009481075036
840	0.0009468596117
841	0.0009456149703
842	0.0009443735667
843	0.0009431353883
844	0.0009419004228
845	0.0009406686577
846	0.0009394400807
847	0.0009382146794
848	0.0009369924417
849	0.0009357733554
850	0.0009345574084
851	0.0009333445886
852	0.0009321348841
853	0.000930928283
854	0.0009297247734
855	0.0009285243435
856	0.0009273269815
857	0.0009261326759
858	0.000924941415
859	0.0009237531872
860	0.000922567981
861	0.000921385785
862	0.0009202065878
863	0.0009190303781
864	0.0009178571446
865	0.0009166868761
866	0.0009155195614
867	0.0009143551895
868	0.0009131937492
869	0.0009120352296
870	0.0009108796198
871	0.0009097269088
872	0.0009085770859
873	0.0009074301402
874	0.0009062860611
875	0.0009051448379
876	0.0009040064599
877	0.0009028709165
878	0.0009017381974
879	0.000900608292
880	0.0008994811898
881	0.0008983568807
882	0.0008972353541
883	0.0008961166
884	0.000895000608
885	0.000893887368
886	0.0008927768699
887	0.0008916691037
888	0.0008905640593
889	0.0008894617268
890	0.0008883620963
891	0.0008872651579
892	0.0008861709017
893	0.0008850793181
894	0.0008839903972
895	0.0008829041295
896	0.0008818205052
897	0.0008807395149
898	0.0008796611489
899	0.0008785853978
900	0.0008775122522
901	0.0008764417025
902	0.0008753737396
903	0.000874308354
904	0.0008732455365
905	0.0008721852779
906	0.000871127569
907	0.0008700724007
908	0.0008690197638
909	0.0008679696494
910	0.0008669220484
911	0.0008658769518
912	0.0008648343508
913	0.0008637942365
914	0.0008627566
915	0.0008617214325
916	0.0008606887253
917	0.0008596584697
918	0.000858630657
919	0.0008576052785
920	0.0008565823257
921	0.0008555617901
922	0.0008545436631
923	0.0008535279362
924	0.0008525146011
925	0.0008515036493
926	0.0008504950725
927	0.0008494888623
928	0.0008484850106
929	0.000847483509
930	0.0008464843493
931	0.0008454875235
932	0.0008444930233
933	0.0008435008407
934	0.0008425109677
935	0.0008415233962
936	0.0008405381182
937	0.0008395551259
938	0.0008385744113
939	0.0008375959666
940	0.0008366197839
941	0.0008356458554
942	0.0008346741734
943	0.0008337047302
944	0.000832737518
945	0.0008317725293
946	0.0008308097564
947	0.0008298491917
948	0.0008288908276
949	0.0008279346568
950	0.0008269806716
951	0.0008260288646
952	0.0008250792285
953	0.0008241317558
954	0.0008231864393
955	0.0008222432715
956	0.0008213022452
957	0.0008203633532
958	0.0008194265883
959	0.0008184919432
960	0.0008175594109
961	0.0008166289841
962	0.0008157006559
963	0.0008147744191
964	0.0008138502668
965	0.0008129281919
966	0.0008120081875
967	0.0008110902467
968	0.0008101743625
969	0.0008092605281
970	0.0008083487367
971	0.0008074389815
972	0.0008065312556
973	0.0008056255523
974	0.000804721865
975	0.0008038201868
976	0.0008029205113
977	0.0008020228316
978	0.0008011271413
979	0.0008002334338
980	0.0007993417025
981	0.0007984519409
982	0.0007975641425
983	0.0007966783009
984	0.0007957944096
985	0.0007949124623
986	0.0007940324525
987	0.0007931543739
988	0.0007922782203
989	0.0007914039852
990	0.0007905316625
991	0.0007896612459
992	0.0007887927293
993	0.0007879261063
994	0.0007870613709
995	0.000786198517
996	0.0007853375383
997	0.000784478429
998	0.0007836211829
999	0.0007827657939
